Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid Out (Qube),Exhausted Pool
943,32687811.542475954,1014425.3562168562,16380.0,False
944,32704676.67536361,1014425.3562168562,16380.0,False
945,32721541.80825127,1014425.3562168562,16380.0,False
946,32738406.941138927,1014425.3562168562,16380.0,False
947,32755272.074026585,1014425.3562168562,16380.0,False
948,32772137.206914242,1014425.3562168562,16380.0,False
949,32789002.3398019,1014425.3562168562,16380.0,False
950,32805867.472689558,1014425.3562168562,16380.0,False
951,32822732.605577216,1014425.3562168562,16380.0,False
952,32839597.738464873,1014425.3562168562,16380.0,False
953,32856462.87135253,1014425.3562168562,16380.0,False
954,32873328.00424019,1014425.3562168562,16380.0,False
955,32890193.137127846,1014425.3562168562,16380.0,False
956,32907058.270015504,1014425.3562168562,16380.0,False
957,32923923.402903162,1014425.3562168562,16380.0,False
958,32940788.53579082,1014425.3562168562,16380.0,False
959,32957653.668678477,1014425.3562168562,16380.0,False
960,33074518.801566135,1014425.3562168562,16380.0,False
961,33091383.934453793,1014425.3562168562,16380.0,False
962,33108249.06734145,1014425.3562168562,16380.0,False
963,33125114.20022911,1014425.3562168562,16380.0,False
964,33141979.333116766,1014425.3562168562,16380.0,False
965,33158844.466004424,1014425.3562168562,16380.0,False
966,33175709.59889208,1014425.3562168562,16380.0,False
967,33192574.73177974,1014425.3562168562,16380.0,False
968,33209439.864667397,1014425.3562168562,16380.0,False
969,33226304.997555055,1014425.3562168562,16380.0,False
970,33243170.130442712,1014425.3562168562,16380.0,False
971,33260035.26333037,1014425.3562168562,16380.0,False
972,33276900.396218028,1014425.3562168562,16380.0,False
973,33293765.529105686,1014425.3562168562,16380.0,False
974,33310630.661993343,1014425.3562168562,16380.0,False
975,33327495.794881,1014425.3562168562,16380.0,False
976,33344360.92776866,1014425.3562168562,16380.0,False
977,33361226.060656317,1014425.3562168562,16380.0,False
978,33378091.193543974,1014425.3562168562,16380.0,False
979,33394956.326431632,1014425.3562168562,16380.0,False
980,33411821.45931929,1014425.3562168562,16380.0,False
981,33428686.592206948,1014425.3562168562,16380.0,False
982,33445551.725094605,1014425.3562168562,16380.0,False
983,33462416.857982263,1014425.3562168562,16380.0,False
984,33479281.99086992,1014425.3562168562,16380.0,False
985,33496147.12375758,1014425.3562168562,16380.0,False
986,33513012.256645236,1014425.3562168562,16380.0,False
987,33529877.389532894,1014425.3562168562,16380.0,False
988,33546742.522420555,1014425.3562168562,16380.0,False
989,33563607.65530822,1014425.3562168562,16380.0,False
990,33680472.78819588,1014425.3562168562,16380.0,False
991,33697337.92108354,1014425.3562168562,16380.0,False
992,33714203.0539712,1014425.3562168562,16380.0,False
993,33731068.18685886,1014425.3562168562,16380.0,False
994,33747933.319746524,1014425.3562168562,16380.0,False
995,33764798.452634186,1014425.3562168562,16380.0,False
996,33781663.58552185,1014425.3562168562,16380.0,False
997,33798528.71840951,1014425.3562168562,16380.0,False
998,33815393.85129717,1014425.3562168562,16380.0,False
999,33832258.98418483,1014425.3562168562,16380.0,False
1000,33849124.11707249,1014425.3562168562,16380.0,False
1001,33865989.249960154,1014425.3562168562,16380.0,False
1002,33882854.382847816,1014425.3562168562,16380.0,False
1003,33899719.51573548,1014425.3562168562,16380.0,False
1004,33916584.64862314,1014425.3562168562,16380.0,False
1005,33933449.7815108,1014425.3562168562,16380.0,False
1006,33950314.91439846,1014425.3562168562,16380.0,False
1007,33967180.04728612,1014425.3562168562,16380.0,False
1008,33984045.180173784,1014425.3562168562,16380.0,False
1009,34000910.313061446,1014425.3562168562,16380.0,False
1010,34017775.44594911,1014425.3562168562,16380.0,False
1011,34034640.57883677,1014425.3562168562,16380.0,False
1012,34051505.71172443,1014425.3562168562,16380.0,False
1013,34068370.84461209,1014425.3562168562,16380.0,False
1014,34085235.97749975,1014425.3562168562,16380.0,False
1015,34102101.110387415,1014425.3562168562,16380.0,False
1016,34118966.243275076,1014425.3562168562,16380.0,False
1017,34135831.37616274,1014425.3562168562,16380.0,False
1018,34152696.5090504,1014425.3562168562,16380.0,False
1019,34169561.64193806,1014425.3562168562,16380.0,False
1020,34286426.77482572,1014425.3562168562,16380.0,False
1021,34303291.90771338,1014425.3562168562,16380.0,False
1022,34320157.040601045,1014425.3562168562,16380.0,False
1023,34337022.17348871,1014425.3562168562,16380.0,False
1024,34353887.30637637,1014425.3562168562,16380.0,False
1025,34370752.43926403,1014425.3562168562,16380.0,False
1026,34387617.57215169,1014425.3562168562,16380.0,False
1027,34404482.70503935,1014425.3562168562,16380.0,False
1028,34421347.83792701,1014425.3562168562,16380.0,False
1029,34438212.970814675,1014425.3562168562,16380.0,False
1030,34455078.10370234,1014425.3562168562,16380.0,False
1031,34471943.23659,1014425.3562168562,16380.0,False
1032,34488808.36947766,1014425.3562168562,16380.0,False
1033,34505673.50236532,1014425.3562168562,16380.0,False
1034,34522538.63525298,1014425.3562168562,16380.0,False
1035,34539403.768140644,1014425.3562168562,16380.0,False
1036,34556268.901028305,1014425.3562168562,16380.0,False
1037,34573134.03391597,1014425.3562168562,16380.0,False
1038,34589999.16680363,1014425.3562168562,16380.0,False
1039,34606864.29969129,1014425.3562168562,16380.0,False
1040,34623729.43257895,1014425.3562168562,16380.0,False
1041,34640594.56546661,1014425.3562168562,16380.0,False
1042,34657459.698354274,1014425.3562168562,16380.0,False
1043,34674324.831241935,1014425.3562168562,16380.0,False
1044,34691189.9641296,1014425.3562168562,16380.0,False
1045,34708055.09701726,1014425.3562168562,16380.0,False
1046,34724920.22990492,1014425.3562168562,16380.0,False
1047,34741785.36279258,1014425.3562168562,16380.0,False
1048,34758650.49568024,1014425.3562168562,16380.0,False
1049,34775515.628567904,1014425.3562168562,16380.0,False
1050,34892380.761455566,1014425.3562168562,16380.0,False
1051,34909245.89434323,1014425.3562168562,16380.0,False
1052,34926111.02723089,1014425.3562168562,16380.0,False
1053,34942976.16011855,1014425.3562168562,16380.0,False
1054,34959841.29300621,1014425.3562168562,16380.0,False
1055,34976706.42589387,1014425.3562168562,16380.0,False
1056,34993571.558781534,1014425.3562168562,16380.0,False
1057,35010436.691669196,1014425.3562168562,16380.0,False
1058,35027301.82455686,1014425.3562168562,16380.0,False
1059,35044166.95744452,1014425.3562168562,16380.0,False
1060,35061032.09033218,1014425.3562168562,16380.0,False
1061,35077897.22321984,1014425.3562168562,16380.0,False
1062,35094762.3561075,1014425.3562168562,16380.0,False
1063,35111627.488995165,1014425.3562168562,16380.0,False
1064,35128492.621882826,1014425.3562168562,16380.0,False
1065,35145357.75477049,1014425.3562168562,16380.0,False
1066,35162222.88765815,1014425.3562168562,16380.0,False
1067,35179088.02054581,1014425.3562168562,16380.0,False
1068,35195953.15343347,1014425.3562168562,16380.0,False
1069,35212818.28632113,1014425.3562168562,16380.0,False
1070,35229683.419208795,1014425.3562168562,16380.0,False
1071,35246548.55209646,1014425.3562168562,16380.0,False
1072,35263413.68498412,1014425.3562168562,16380.0,False
1073,35280278.81787178,1014425.3562168562,16380.0,False
1074,35297143.95075944,1014425.3562168562,16380.0,False
1075,35314009.0836471,1014425.3562168562,16380.0,False
1076,35330874.21653476,1014425.3562168562,16380.0,False
1077,35347739.349422425,1014425.3562168562,16380.0,False
1078,35364604.48231009,1014425.3562168562,16380.0,False
1079,35381469.61519775,1014425.3562168562,16380.0,False
1080,35498334.74808541,1014425.3562168562,16380.0,False
1081,35515199.88097307,1014425.3562168562,16380.0,False
1082,35532065.01386073,1014425.3562168562,16380.0,False
1083,35548930.146748394,1014425.3562168562,16380.0,False
1084,35565795.279636055,1014425.3562168562,16380.0,False
1085,35582660.41252372,1014425.3562168562,16380.0,False
1086,35599525.54541138,1014425.3562168562,16380.0,False
1087,35616390.67829904,1014425.3562168562,16380.0,False
1088,35633255.8111867,1014425.3562168562,16380.0,False
1089,35650120.94407436,1014425.3562168562,16380.0,False
1090,35666986.076962024,1014425.3562168562,16380.0,False
1091,35683851.209849685,1014425.3562168562,16380.0,False
1092,35700716.34273735,1014425.3562168562,16380.0,False
1093,35717581.47562501,1014425.3562168562,16380.0,False
1094,35734446.60851267,1014425.3562168562,16380.0,False
1095,35751311.74140033,1014425.3562168562,16380.0,False
1096,35768176.87428799,1014425.3562168562,16380.0,False
1097,35785042.007175654,1014425.3562168562,16380.0,False
1098,35801907.140063316,1014425.3562168562,16380.0,False
1099,35818772.27295098,1014425.3562168562,16380.0,False
1100,35835637.40583864,1014425.3562168562,16380.0,False
1101,35852502.5387263,1014425.3562168562,16380.0,False
1102,35869367.67161396,1014425.3562168562,16380.0,False
1103,35886232.80450162,1014425.3562168562,16380.0,False
1104,35903097.937389284,1014425.3562168562,16380.0,False
1105,35919963.070276946,1014425.3562168562,16380.0,False
1106,35936828.20316461,1014425.3562168562,16380.0,False
1107,35953693.33605227,1014425.3562168562,16380.0,False
1108,35970558.46893993,1014425.3562168562,16380.0,False
1109,35987423.60182759,1014425.3562168562,16380.0,False
1110,36104288.73471525,1014425.3562168562,16380.0,False
1111,36121153.867602915,1014425.3562168562,16380.0,False
1112,36138019.000490576,1014425.3562168562,16380.0,False
1113,36154884.13337824,1014425.3562168562,16380.0,False
1114,36171749.2662659,1014425.3562168562,16380.0,False
1115,36188614.39915356,1014425.3562168562,16380.0,False
1116,36205479.53204122,1014425.3562168562,16380.0,False
1117,36222344.66492888,1014425.3562168562,16380.0,False
1118,36239209.797816545,1014425.3562168562,16380.0,False
1119,36256074.930704206,1014425.3562168562,16380.0,False
1120,36272940.06359187,1014425.3562168562,16380.0,False
1121,36289805.19647953,1014425.3562168562,16380.0,False
1122,36306670.32936719,1014425.3562168562,16380.0,False
1123,36323535.46225485,1014425.3562168562,16380.0,False
1124,36340400.59514251,1014425.3562168562,16380.0,False
1125,36357265.728030175,1014425.3562168562,16380.0,False
1126,36374130.86091784,1014425.3562168562,16380.0,False
1127,36390995.9938055,1014425.3562168562,16380.0,False
1128,36407861.12669316,1014425.3562168562,16380.0,False
1129,36424726.25958082,1014425.3562168562,16380.0,False
1130,36441591.39246848,1014425.3562168562,16380.0,False
1131,36458456.52535614,1014425.3562168562,16380.0,False
1132,36475321.658243805,1014425.3562168562,16380.0,False
1133,36492186.79113147,1014425.3562168562,16380.0,False
1134,36509051.92401913,1014425.3562168562,16380.0,False
1135,36525917.05690679,1014425.3562168562,16380.0,False
1136,36542782.18979445,1014425.3562168562,16380.0,False
1137,36559647.32268211,1014425.3562168562,16380.0,False
1138,36576512.455569774,1014425.3562168562,16380.0,False
1139,36593377.588457435,1014425.3562168562,16380.0,False
1140,36710242.7213451,1014425.3562168562,16380.0,False
1141,36727107.85423276,1014425.3562168562,16380.0,False
1142,36743972.98712042,1014425.3562168562,16380.0,False
1143,36760838.12000808,1014425.3562168562,16380.0,False
1144,36777703.25289574,1014425.3562168562,16380.0,False
1145,36794568.385783404,1014425.3562168562,16380.0,False
1146,36811433.518671066,1014425.3562168562,16380.0,False
1147,36828298.65155873,1014425.3562168562,16380.0,False
1148,36845163.78444639,1014425.3562168562,16380.0,False
1149,36862028.91733405,1014425.3562168562,16380.0,False
1150,36878894.05022171,1014425.3562168562,16380.0,False
1151,36895759.18310937,1014425.3562168562,16380.0,False
1152,36912624.315997034,1014425.3562168562,16380.0,False
1153,36929489.448884696,1014425.3562168562,16380.0,False
1154,36946354.58177236,1014425.3562168562,16380.0,False
1155,36963219.71466002,1014425.3562168562,16380.0,False
1156,36980084.84754768,1014425.3562168562,16380.0,False
1157,36996949.98043534,1014425.3562168562,16380.0,False
1158,37013815.113323,1014425.3562168562,16380.0,False
1159,37030680.246210665,1014425.3562168562,16380.0,False
1160,37047545.379098326,1014425.3562168562,16380.0,False
1161,37064410.51198599,1014425.3562168562,16380.0,False
1162,37081275.64487365,1014425.3562168562,16380.0,False
1163,37098140.77776131,1014425.3562168562,16380.0,False
1164,37115005.91064897,1014425.3562168562,16380.0,False
1165,37131871.04353663,1014425.3562168562,16380.0,False
1166,37148736.176424295,1014425.3562168562,16380.0,False
1167,37165601.309311956,1014425.3562168562,16380.0,False
1168,37182466.44219962,1014425.3562168562,16380.0,False
1169,37199331.57508728,1014425.3562168562,16380.0,False
1170,37316196.70797494,1014425.3562168562,16380.0,False
1171,37333061.8408626,1014425.3562168562,16380.0,False
1172,37349926.97375026,1014425.3562168562,16380.0,False
1173,37366792.106637925,1014425.3562168562,16380.0,False
1174,37383657.23952559,1014425.3562168562,16380.0,False
1175,37400522.37241325,1014425.3562168562,16380.0,False
1176,37417387.50530091,1014425.3562168562,16380.0,False
1177,37434252.63818857,1014425.3562168562,16380.0,False
1178,37451117.77107623,1014425.3562168562,16380.0,False
1179,37467982.90396389,1014425.3562168562,16380.0,False
1180,37484848.036851555,1014425.3562168562,16380.0,False
1181,37501713.16973922,1014425.3562168562,16380.0,False
1182,37518578.30262688,1014425.3562168562,16380.0,False
1183,37535443.43551454,1014425.3562168562,16380.0,False
1184,37552308.5684022,1014425.3562168562,16380.0,False
1185,37569173.70128986,1014425.3562168562,16380.0,False
1186,37586038.834177524,1014425.3562168562,16380.0,False
1187,37602903.967065185,1014425.3562168562,16380.0,False
1188,37619769.09995285,1014425.3562168562,16380.0,False
1189,37636634.23284051,1014425.3562168562,16380.0,False
1190,37653499.36572817,1014425.3562168562,16380.0,False
1191,37670364.49861583,1014425.3562168562,16380.0,False
1192,37687229.63150349,1014425.3562168562,16380.0,False
1193,37704094.764391154,1014425.3562168562,16380.0,False
1194,37720959.897278816,1014425.3562168562,16380.0,False
1195,37737825.03016648,1014425.3562168562,16380.0,False
1196,37754690.16305414,1014425.3562168562,16380.0,False
1197,37771555.2959418,1014425.3562168562,16380.0,False
1198,37788420.42882946,1014425.3562168562,16380.0,False
1199,37805285.56171712,1014425.3562168562,16380.0,False
1200,37922150.694604784,1014425.3562168562,16380.0,False
1201,37939015.827492446,1014425.3562168562,16380.0,False
1202,37955880.96038011,1014425.3562168562,16380.0,False
1203,37972746.09326777,1014425.3562168562,16380.0,False
1204,37989611.22615543,1014425.3562168562,16380.0,False
1205,38006476.35904309,1014425.3562168562,16380.0,False
1206,38023341.49193075,1014425.3562168562,16380.0,False
1207,38040206.624818414,1014425.3562168562,16380.0,False
1208,38057071.757706076,1014425.3562168562,16380.0,False
1209,38073936.89059374,1014425.3562168562,16380.0,False
1210,38090802.0234814,1014425.3562168562,16380.0,False
1211,38107667.15636906,1014425.3562168562,16380.0,False
1212,38124532.28925672,1014425.3562168562,16380.0,False
1213,38141397.42214438,1014425.3562168562,16380.0,False
1214,38158262.555032045,1014425.3562168562,16380.0,False
1215,38175127.687919706,1014425.3562168562,16380.0,False
1216,38191992.82080737,1014425.3562168562,16380.0,False
1217,38208857.95369503,1014425.3562168562,16380.0,False
1218,38225723.08658269,1014425.3562168562,16380.0,False
1219,38242588.21947035,1014425.3562168562,16380.0,False
1220,38259453.35235801,1014425.3562168562,16380.0,False
1221,38276318.485245675,1014425.3562168562,16380.0,False
1222,38293183.61813334,1014425.3562168562,16380.0,False
1223,38310048.751021,1014425.3562168562,16380.0,False
1224,38326913.88390866,1014425.3562168562,16380.0,False
1225,38343779.01679632,1014425.3562168562,16380.0,False
1226,38360644.14968398,1014425.3562168562,16380.0,False
1227,38377509.28257164,1014425.3562168562,16380.0,False
1228,38394374.415459305,1014425.3562168562,16380.0,False
1229,38411239.54834697,1014425.3562168562,16380.0,False
1230,38528104.68123463,1014425.3562168562,16380.0,False
1231,38544969.81412229,1014425.3562168562,16380.0,False
1232,38561834.94700995,1014425.3562168562,16380.0,False
1233,38578700.07989761,1014425.3562168562,16380.0,False
1234,38595565.212785274,1014425.3562168562,16380.0,False
1235,38612430.345672935,1014425.3562168562,16380.0,False
1236,38629295.4785606,1014425.3562168562,16380.0,False
1237,38646160.61144826,1014425.3562168562,16380.0,False
1238,38663025.74433592,1014425.3562168562,16380.0,False
1239,38679890.87722358,1014425.3562168562,16380.0,False
1240,38696756.01011124,1014425.3562168562,16380.0,False
1241,38713621.142998904,1014425.3562168562,16380.0,False
1242,38730486.275886565,1014425.3562168562,16380.0,False
1243,38747351.40877423,1014425.3562168562,16380.0,False
1244,38764216.54166189,1014425.3562168562,16380.0,False
1245,38781081.67454955,1014425.3562168562,16380.0,False
1246,38797946.80743721,1014425.3562168562,16380.0,False
1247,38814811.94032487,1014425.3562168562,16380.0,False
1248,38831677.073212534,1014425.3562168562,16380.0,False
1249,38848542.206100196,1014425.3562168562,16380.0,False
1250,38865407.33898786,1014425.3562168562,16380.0,False
1251,38882272.47187552,1014425.3562168562,16380.0,False
1252,38899137.60476318,1014425.3562168562,16380.0,False
1253,38916002.73765084,1014425.3562168562,16380.0,False
1254,38932867.8705385,1014425.3562168562,16380.0,False
1255,38949733.003426164,1014425.3562168562,16380.0,False
1256,38966598.136313826,1014425.3562168562,16380.0,False
1257,38983463.26920149,1014425.3562168562,16380.0,False
1258,39000328.40208915,1014425.3562168562,16380.0,False
1259,39017193.53497681,1014425.3562168562,16380.0,False
1260,39134058.66786447,1014425.3562168562,16380.0,False
1261,39150923.80075213,1014425.3562168562,16380.0,False
1262,39167788.933639795,1014425.3562168562,16380.0,False
1263,39184654.066527456,1014425.3562168562,16380.0,False
1264,39201519.19941512,1014425.3562168562,16380.0,False
1265,39218384.33230278,1014425.3562168562,16380.0,False
1266,39235249.46519044,1014425.3562168562,16380.0,False
1267,39252114.5980781,1014425.3562168562,16380.0,False
1268,39268979.73096576,1014425.3562168562,16380.0,False
1269,39285844.863853425,1014425.3562168562,16380.0,False
1270,39302709.996741086,1014425.3562168562,16380.0,False
1271,39319575.12962875,1014425.3562168562,16380.0,False
1272,39336440.26251641,1014425.3562168562,16380.0,False
1273,39353305.39540407,1014425.3562168562,16380.0,False
1274,39370170.52829173,1014425.3562168562,16380.0,False
1275,39387035.66117939,1014425.3562168562,16380.0,False
1276,39403900.794067055,1014425.3562168562,16380.0,False
1277,39420765.92695472,1014425.3562168562,16380.0,False
1278,39437631.05984238,1014425.3562168562,16380.0,False
1279,39454496.19273004,1014425.3562168562,16380.0,False
1280,39471361.3256177,1014425.3562168562,16380.0,False
1281,39488226.45850536,1014425.3562168562,16380.0,False
1282,39505091.591393024,1014425.3562168562,16380.0,False
1283,39521956.724280685,1014425.3562168562,16380.0,False
1284,39538821.85716835,1014425.3562168562,16380.0,False
1285,39555686.99005601,1014425.3562168562,16380.0,False
1286,39572552.12294367,1014425.3562168562,16380.0,False
1287,39589417.25583133,1014425.3562168562,16380.0,False
1288,39606282.38871899,1014425.3562168562,16380.0,False
1289,39623147.521606654,1014425.3562168562,16380.0,False
1290,39740012.654494315,1014425.3562168562,16380.0,False
1291,39756877.78738198,1014425.3562168562,16380.0,False
1292,39773742.92026964,1014425.3562168562,16380.0,False
1293,39790608.0531573,1014425.3562168562,16380.0,False
1294,39807473.18604496,1014425.3562168562,16380.0,False
1295,39824338.31893262,1014425.3562168562,16380.0,False
1296,39841203.451820284,1014425.3562168562,16380.0,False
1297,39858068.584707946,1014425.3562168562,16380.0,False
1298,39874933.71759561,1014425.3562168562,16380.0,False
1299,39891798.85048327,1014425.3562168562,16380.0,False
1300,39908663.98337093,1014425.3562168562,16380.0,False
1301,39925529.11625859,1014425.3562168562,16380.0,False
1302,39942394.24914625,1014425.3562168562,16380.0,False
1303,39959259.382033914,1014425.3562168562,16380.0,False
1304,39976124.514921576,1014425.3562168562,16380.0,False
1305,39992989.64780924,1014425.3562168562,16380.0,False
1306,40009854.7806969,1014425.3562168562,16380.0,False
1307,40026719.91358456,1014425.3562168562,16380.0,False
1308,40043585.04647222,1014425.3562168562,16380.0,False
1309,40060450.17935988,1014425.3562168562,16380.0,False
1310,40077315.312247545,1014425.3562168562,16380.0,False
1311,40094180.445135206,1014425.3562168562,16380.0,False
1312,40111045.57802287,1014425.3562168562,16380.0,False
1313,40127910.71091053,1014425.3562168562,16380.0,False
1314,40144775.84379819,1014425.3562168562,16380.0,False
1315,40161640.97668585,1014425.3562168562,16380.0,False
1316,40178506.10957351,1014425.3562168562,16380.0,False
1317,40195371.242461175,1014425.3562168562,16380.0,False
1318,40212236.375348836,1014425.3562168562,16380.0,False
1319,40229101.5082365,1014425.3562168562,16380.0,False
1320,40345966.64112416,1014425.3562168562,16380.0,False
1321,40362831.77401182,1014425.3562168562,16380.0,False
1322,40379696.90689948,1014425.3562168562,16380.0,False
1323,40396562.03978714,1014425.3562168562,16380.0,False
1324,40413427.172674805,1014425.3562168562,16380.0,False
1325,40430292.30556247,1014425.3562168562,16380.0,False
1326,40447157.43845013,1014425.3562168562,16380.0,False
1327,40464022.57133779,1014425.3562168562,16380.0,False
1328,40480887.70422545,1014425.3562168562,16380.0,False
1329,40497752.83711311,1014425.3562168562,16380.0,False
1330,40514617.97000077,1014425.3562168562,16380.0,False
1331,40531483.102888435,1014425.3562168562,16380.0,False
1332,40548348.2357761,1014425.3562168562,16380.0,False
1333,40565213.36866376,1014425.3562168562,16380.0,False
1334,40582078.50155142,1014425.3562168562,16380.0,False
1335,40598943.63443908,1014425.3562168562,16380.0,False
1336,40615808.76732674,1014425.3562168562,16380.0,False
1337,40632673.900214404,1014425.3562168562,16380.0,False
1338,40649539.033102065,1014425.3562168562,16380.0,False
1339,40666404.16598973,1014425.3562168562,16380.0,False
1340,40683269.29887739,1014425.3562168562,16380.0,False
1341,40700134.43176505,1014425.3562168562,16380.0,False
1342,40716999.56465271,1014425.3562168562,16380.0,False
1343,40733864.69754037,1014425.3562168562,16380.0,False
1344,40750729.830428034,1014425.3562168562,16380.0,False
1345,40767594.963315696,1014425.3562168562,16380.0,False
1346,40784460.09620336,1014425.3562168562,16380.0,False
1347,40801325.22909102,1014425.3562168562,16380.0,False
1348,40818190.36197868,1014425.3562168562,16380.0,False
1349,40835055.49486634,1014425.3562168562,16380.0,False
1350,40951920.627754,1014425.3562168562,16380.0,False
1351,40968785.760641664,1014425.3562168562,16380.0,False
1352,40985650.893529326,1014425.3562168562,16380.0,False
1353,41002516.02641699,1014425.3562168562,16380.0,False
1354,41019381.15930465,1014425.3562168562,16380.0,False
1355,41036246.29219231,1014425.3562168562,16380.0,False
1356,41053111.42507997,1014425.3562168562,16380.0,False
1357,41069976.55796763,1014425.3562168562,16380.0,False
1358,41086841.690855294,1014425.3562168562,16380.0,False
1359,41103706.823742956,1014425.3562168562,16380.0,False
1360,41120571.95663062,1014425.3562168562,16380.0,False
1361,41137437.08951828,1014425.3562168562,16380.0,False
1362,41154302.22240594,1014425.3562168562,16380.0,False
1363,41171167.3552936,1014425.3562168562,16380.0,False
1364,41188032.48818126,1014425.3562168562,16380.0,False
1365,41204897.621068925,1014425.3562168562,16380.0,False
1366,41221762.753956586,1014425.3562168562,16380.0,False
1367,41238627.88684425,1014425.3562168562,16380.0,False
1368,41255493.01973191,1014425.3562168562,16380.0,False
1369,41272358.15261957,1014425.3562168562,16380.0,False
1370,41289223.28550723,1014425.3562168562,16380.0,False
1371,41306088.41839489,1014425.3562168562,16380.0,False
1372,41322953.551282555,1014425.3562168562,16380.0,False
1373,41339818.68417022,1014425.3562168562,16380.0,False
1374,41356683.81705788,1014425.3562168562,16380.0,False
1375,41373548.94994554,1014425.3562168562,16380.0,False
1376,41390414.0828332,1014425.3562168562,16380.0,False
1377,41407279.21572086,1014425.3562168562,16380.0,False
1378,41424144.34860852,1014425.3562168562,16380.0,False
1379,41441009.481496185,1014425.3562168562,16380.0,False
1380,41557874.61438385,1014425.3562168562,16380.0,False
1381,41574739.74727151,1014425.3562168562,16380.0,False
1382,41591604.88015917,1014425.3562168562,16380.0,False
1383,41608470.01304683,1014425.3562168562,16380.0,False
1384,41625335.14593449,1014425.3562168562,16380.0,False
1385,41642200.278822154,1014425.3562168562,16380.0,False
1386,41659065.411709815,1014425.3562168562,16380.0,False
1387,41675930.54459748,1014425.3562168562,16380.0,False
1388,41692795.67748514,1014425.3562168562,16380.0,False
1389,41709660.8103728,1014425.3562168562,16380.0,False
1390,41726525.94326046,1014425.3562168562,16380.0,False
1391,41743391.07614812,1014425.3562168562,16380.0,False
1392,41760256.209035784,1014425.3562168562,16380.0,False
1393,41777121.341923445,1014425.3562168562,16380.0,False
1394,41793986.47481111,1014425.3562168562,16380.0,False
1395,41810851.60769877,1014425.3562168562,16380.0,False
1396,41827716.74058643,1014425.3562168562,16380.0,False
1397,41844581.87347409,1014425.3562168562,16380.0,False
1398,41861447.00636175,1014425.3562168562,16380.0,False
1399,41878312.139249414,1014425.3562168562,16380.0,False
1400,41895177.272137076,1014425.3562168562,16380.0,False
1401,41912042.40502474,1014425.3562168562,16380.0,False
1402,41928907.5379124,1014425.3562168562,16380.0,False
1403,41945772.67080006,1014425.3562168562,16380.0,False
1404,41962637.80368772,1014425.3562168562,16380.0,False
1405,41979502.93657538,1014425.3562168562,16380.0,False
1406,41996368.069463044,1014425.3562168562,16380.0,False
1407,42013233.202350706,1014425.3562168562,16380.0,False
1408,42030098.33523837,1014425.3562168562,16380.0,False
1409,42046963.46812603,1014425.3562168562,16380.0,False
1410,42163828.60101369,1014425.3562168562,16380.0,False
1411,42180693.73390135,1014425.3562168562,16380.0,False
1412,42197558.86678901,1014425.3562168562,16380.0,False
1413,42214423.999676675,1014425.3562168562,16380.0,False
1414,42231289.132564336,1014425.3562168562,16380.0,False
1415,42248154.265452,1014425.3562168562,16380.0,False
1416,42265019.39833966,1014425.3562168562,16380.0,False
1417,42281884.53122732,1014425.3562168562,16380.0,False
1418,42298749.66411498,1014425.3562168562,16380.0,False
1419,42315614.79700264,1014425.3562168562,16380.0,False
1420,42332479.929890305,1014425.3562168562,16380.0,False
1421,42349345.062777966,1014425.3562168562,16380.0,False
1422,42366210.19566563,1014425.3562168562,16380.0,False
1423,42383075.32855329,1014425.3562168562,16380.0,False
1424,42399940.46144095,1014425.3562168562,16380.0,False
1425,42416805.59432861,1014425.3562168562,16380.0,False
1426,42433670.72721627,1014425.3562168562,16380.0,False
1427,42450535.860103935,1014425.3562168562,16380.0,False
1428,42467400.9929916,1014425.3562168562,16380.0,False
1429,42484266.12587926,1014425.3562168562,16380.0,False
1430,42501131.25876692,1014425.3562168562,16380.0,False
1431,42517996.39165458,1014425.3562168562,16380.0,False
1432,42534861.52454224,1014425.3562168562,16380.0,False
1433,42551726.657429904,1014425.3562168562,16380.0,False
1434,42568591.790317565,1014425.3562168562,16380.0,False
1435,42585456.92320523,1014425.3562168562,16380.0,False
1436,42602322.05609289,1014425.3562168562,16380.0,False
1437,42619187.18898055,1014425.3562168562,16380.0,False
1438,42636052.32186821,1014425.3562168562,16380.0,False
1439,42652917.45475587,1014425.3562168562,16380.0,False
1440,42769782.587643534,1014425.3562168562,16380.0,False
1441,42786647.720531195,1014425.3562168562,16380.0,False
1442,42803512.85341886,1014425.3562168562,16380.0,False
1443,42820377.98630652,1014425.3562168562,16380.0,False
1444,42837243.11919418,1014425.3562168562,16380.0,False
1445,42854108.25208184,1014425.3562168562,16380.0,False
1446,42870973.3849695,1014425.3562168562,16380.0,False
1447,42887838.517857164,1014425.3562168562,16380.0,False
1448,42904703.650744826,1014425.3562168562,16380.0,False
1449,42921568.78363249,1014425.3562168562,16380.0,False
1450,42938433.91652015,1014425.3562168562,16380.0,False
1451,42955299.04940781,1014425.3562168562,16380.0,False
1452,42972164.18229547,1014425.3562168562,16380.0,False
1453,42989029.31518313,1014425.3562168562,16380.0,False
1454,43005894.448070794,1014425.3562168562,16380.0,False
1455,43022759.580958456,1014425.3562168562,16380.0,False
1456,43039624.71384612,1014425.3562168562,16380.0,False
1457,43056489.84673378,1014425.3562168562,16380.0,False
1458,43073354.97962144,1014425.3562168562,16380.0,False
1459,43090220.1125091,1014425.3562168562,16380.0,False
1460,43107085.24539676,1014425.3562168562,16380.0,False
