Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid,Qube Price ($),Penalty Contributions
1159,11565795.505821992,100000,4134.952549521356,9.753219817894027e+88,413.4952549521356
1160,11561966.313685395,100000,4133.463966603528,1.3209553787996626e+89,413.34639666035287
1161,11558137.121548798,100000,4131.9759195755505,1.789380932608664e+89,413.19759195755506
1162,11554307.929412203,100000,4130.488408244502,2.424331172423297e+89,413.0488408244503
1163,11550478.737275608,100000,4129.0014324175345,3.285152460547816e+89,412.9001432417535
1164,11546649.545139011,100000,4127.514991901865,4.452393263935782e+89,412.7514991901865
1165,11542820.353002416,100000,4126.02908650478,6.035397362547059e+89,412.602908650478
1166,11538991.160865821,100000,4124.543716033639,8.182623054506008e+89,412.4543716033639
1167,11535161.968729224,100000,4123.058880295866,1.1095669363418105e+90,412.30588802958664
1168,11531332.776592627,100000,4121.5745790989595,1.5048344133088067e+90,412.157457909896
1169,11527503.584456032,100000,4120.090812250483,2.0412590733936325e+90,412.00908122504836
1170,11523674.392319437,100000,4118.607579558074,2.769374628148553e+90,411.8607579558074
1171,11519845.20018284,100000,4117.124880829433,3.7578498006937857e+90,411.7124880829433
1172,11516016.008046243,100000,4115.6427158723345,5.100012193357847e+90,411.56427158723346
1173,11512186.815909648,100000,4114.161084494621,6.922724686942223e+90,411.4161084494621
1174,11508357.623773053,100000,4112.679986504203,9.398464728633212e+90,411.26799865042034
1175,11504528.431636456,100000,4111.1994217090605,1.2761764968091857e+91,411.1199421709061
1176,11500699.239499861,100000,4109.719389917245,1.7331593698578133e+91,410.9719389917245
1177,11496870.047363266,100000,4108.239890936876,2.354182618435147e+91,410.8239890936876
1178,11493040.85522667,100000,4106.760924576138,3.198273880114265e+91,410.6760924576138
1179,11489211.663090073,100000,4105.282490643291,4.345752287428349e+91,410.5282490643291
1180,11485382.470953478,100000,4103.804588946659,5.905926778445878e+91,410.38045889466594
1181,11481553.278816883,100000,4102.327219294638,8.027584481504974e+91,410.2327219294638
1182,11477724.086680286,100000,4100.850381495693,1.0913282758130178e+92,410.0850381495693
1183,11473894.894543689,100000,4099.374075358354,1.4838827567900277e+92,409.93740753583546
1184,11470065.702407096,100000,4097.898300691226,2.017982460572403e+92,409.7898300691226
1185,11466236.510270499,100000,4096.423057302977,2.7447877434628173e+92,409.6423057302977
1186,11462407.318133902,100000,4094.948345002348,3.733994594359088e+92,409.49483450023484
1187,11458578.125997307,100000,4093.4741635981477,5.080566095705609e+92,409.3474163598148
1188,11454748.933860712,100000,4092.000512899252,6.913914256257952e+92,409.2000512899252
1189,11450919.741724115,100000,4090.527392714608,9.410426278755437e+92,409.05273927146084
1190,11447090.549587518,100000,4089.0548028532307,1.2810556297747865e+93,408.9054802853231
1191,11443261.357450923,100000,4087.5827431242033,1.74421504490413e+93,408.7582743124203
1192,11439432.165314328,100000,4086.1112133366787,2.375228384642938e+93,408.6111213336679
1193,11435602.973177731,100000,4084.6402132998783,3.2350722892126555e+93,408.4640213299879
1194,11431773.781041136,100000,4083.1697428230905,4.406926778204191e+93,408.31697428230905
1195,11427944.588904541,100000,4081.6998017156748,6.004279092971647e+93,408.1699801715675
1196,11424115.396767944,100000,4080.2303897870574,8.181992179571828e+93,408.02303897870576
1197,11420286.204631347,100000,4078.7615068467344,1.1151424876448642e+94,407.87615068467346
1198,11416457.012494752,100000,4077.2931527042697,1.5201090386419924e+94,407.729315270427
1199,11412627.820358157,100000,4075.8253271692956,2.072488629136346e+94,407.58253271692956
1200,11408798.62822156,100000,4074.358030051515,2.8260677541376394e+94,407.4358030051515
1201,11404969.436084963,100000,4072.891261160697,3.854303795263108e+94,407.2891261160697
1202,11401140.243948368,100000,4071.425020306679,5.257535777293346e+94,407.1425020306679
1203,11397311.051811773,100000,4069.9593072993684,7.172844459922133e+94,406.99593072993684
1204,11393481.859675176,100000,4068.4941219487405,9.787537394897772e+94,406.84941219487405
1205,11389652.667538581,100000,4067.029464064839,1.3357594675323982e+95,406.70294640648393
1206,11385823.475401986,100000,4065.565333457776,1.8232904408805584e+95,406.5565333457776
1207,11381994.28326539,100000,4064.101729937731,2.4891792846765823e+95,406.41017299377313
1208,11378165.091128793,100000,4062.6386533149534,3.3988280337271893e+95,406.26386533149537
1209,11374335.898992198,100000,4061.1761033997595,4.641676376199753e+95,406.11761033997595
1210,11370506.706855603,100000,4059.7140800025354,6.340056636328389e+95,405.9714080002536
1211,11366677.514719006,100000,4058.252582933734,8.661318181737007e+95,405.82525829337345
1212,11362848.322582409,100000,4056.7916120038785,1.1834431118176218e+96,405.67916120038785
1213,11359019.130445816,100000,4055.331167023558,1.6172727854464195e+96,405.5331167023558
1214,11355189.938309219,100000,4053.8712478034286,2.2105056635265758e+96,405.3871247803429
1215,11351360.746172622,100000,4052.4118541542193,3.0218465586183866e+96,405.24118541542197
1216,11347531.554036027,100000,4050.9529858867245,4.1316694530923284e+96,405.09529858867245
